Text,Speaker,Episode,Season,Show
" I don't plan on knitting by the fire while men fight for me. I might be small, Lord Glover, and I might be a girl, but I am every bit as much a Northerner as you.",LYANNA,e1,season-07,Game-of-Thrones
" Indeed you are, my lady. No one has questioned--",ROBETT,e1,season-07,Game-of-Thrones
 And I don't need your permission to defend the North.,LYANNA,e1,season-07,Game-of-Thrones
DAVOS smiles. LYANNA turns to JON.,,e1,season-07,Game-of-Thrones
" We'll begin training every man, woman, boy, and girl on Bear Island.",LYANNA,e1,season-07,Game-of-Thrones
The men pound their tables and shout in agreement. ROBETT nods at LYANNA. ROBETT and LYANNA sit.,,e1,season-07,Game-of-Thrones
" While we're preparing for attack, we need to shore up our defenses. The only thing standing between us and the Army of the Dead is the Wall and the Wall hasn't been properly manned in centuries. I'm not the king of the Free Folk.",JON,e1,season-07,Game-of-Thrones
JON looks at TORMUND. TORMUND turns and looks at JON.,,e1,season-07,Game-of-Thrones
 But if we're going to survive this winter together...,JON,e1,season-07,Game-of-Thrones
TORMUND grunts and stands.,,e1,season-07,Game-of-Thrones
 You want us to man the castles for you?,TORMUND,e1,season-07,Game-of-Thrones
The men murmur.,,e1,season-07,Game-of-Thrones
 Last time we saw the Night King was at Hardhome. The closest castle to Hardhome is Eastwatch-by-the-Sea.,JON,e1,season-07,Game-of-Thrones
 Then that's where I'll go. Looks like we're the Night's Watch now.,TORMUND,e1,season-07,Game-of-Thrones
TORMUND sits.,,e1,season-07,Game-of-Thrones
" If they breach the wall, the first two castles in their path are Last Hearth and Karhold.",JON,e1,season-07,Game-of-Thrones
YOHN stands.,,e1,season-07,Game-of-Thrones
 The Umbers and the Karstarks betrayed the North. Their castles should be torn down with not a stone left standing.,YOHN,e1,season-07,Game-of-Thrones
" The castles committed no crimes. And we need every fortress we have for the war to come. We should give the Last Hearth and Karhold to new families, loyal families who supported us against Ramsay.",SANSA,e1,season-07,Game-of-Thrones
 Aye!,ALL,e1,season-07,Game-of-Thrones
YOHN sits.,,e1,season-07,Game-of-Thrones
 The Umbers and the Karstarks have fought beside the Starks for centuries. They've kept faith for generation after generation.,JON,e1,season-07,Game-of-Thrones
 And then they broke faith.,SANSA,e1,season-07,Game-of-Thrones
 I'm not going to strip these families of their ancestral homes because of the crimes of a few reckless sons.,JON,e1,season-07,Game-of-Thrones
 So there's no punishment for treason and no reward for loyalty?,SANSA,e1,season-07,Game-of-Thrones
The hall goes silent.,,e1,season-07,Game-of-Thrones
 The punishment for treason is death. Smalljon Umber died on the field of battle. Harald Karstark died on the field of battle.,JON,e1,season-07,Game-of-Thrones
 They died fighting for Ramsay. Give the castles to the families of the men who died fighting for you.,SANSA,e1,season-07,Game-of-Thrones
The men chatter and pound the tables.,,e1,season-07,Game-of-Thrones
" When I was Lord Commander of the Night's Watch I executed men who betrayed me. I executed men who refused to follow orders. My father always said, ""The man who passes the sentence should swing the sword,"" and I have tried to live by those words. But I will not punish a son for his father's sins, and I will not take a family home away from a family it has belonged to for centuries. That is my decision, and my decision is final.",JON,e1,season-07,Game-of-Thrones
JON stares at SANSA. SANSA looks away. JON addresses the hall.,,e1,season-07,Game-of-Thrones
 Ned Umber.,JON,e1,season-07,Game-of-Thrones
"NED UMBER, a boy, stands.",,e1,season-07,Game-of-Thrones
 Alys Karstark.,JON,e1,season-07,Game-of-Thrones
"ALYS KARSTARK, a young woman, stands. NED and ALYS approach the high table.",,e1,season-07,Game-of-Thrones
" For centuries, our families fought side by side on the battlefield. I ask you to pledge your loyalty once again to House Stark, to serve as our bannermen and come to our aid whenever called upon.",JON,e1,season-07,Game-of-Thrones
NED and ALYS unsheathe their swords and kneel.,,e1,season-07,Game-of-Thrones
 Stand.,JON,e1,season-07,Game-of-Thrones
NED and ALYS stand.,,e1,season-07,Game-of-Thrones
" Yesterday's wars don't matter anymore. The North needs to band together, all the living north. Will you stand beside me, Ned and Alys, now and always?",JON,e1,season-07,Game-of-Thrones
 Now and always!,NED & ALYS,e1,season-07,Game-of-Thrones
The men cheer and pound the tables.,,e1,season-07,Game-of-Thrones
JON walks briskly along the walkway. SANSA follows him.,,e1,season-07,Game-of-Thrones
" You are my sister, but I am king now.",JON,e1,season-07,Game-of-Thrones
 Will you start wearing a crown?,SANSA,e1,season-07,Game-of-Thrones
" When you question my decisions in front of the other lords and ladies, you undermine me.",JON,e1,season-07,Game-of-Thrones
 So I can't question your decisions anymore?,SANSA,e1,season-07,Game-of-Thrones
" Of course you can, but--",JON,e1,season-07,Game-of-Thrones
 Joffrey never let anyone question his authority. You think he was a good king?,SANSA,e1,season-07,Game-of-Thrones
"JON stops walking. SANSA walks past him, then stops and turns to face him.",,e1,season-07,Game-of-Thrones
 Do you think I'm Joffrey?,JON,e1,season-07,Game-of-Thrones
 You're as far from Joffrey as anyone I've ever met.,SANSA,e1,season-07,Game-of-Thrones
 Thank you.,JON,e1,season-07,Game-of-Thrones
JON stares out at the yard below.,,e1,season-07,Game-of-Thrones
" You're good at this, you know.",SANSA,e1,season-07,Game-of-Thrones
 At what?,JON,e1,season-07,Game-of-Thrones
 At ruling.,SANSA,e1,season-07,Game-of-Thrones
JON sighs.,,e1,season-07,Game-of-Thrones
 No.,JON,e1,season-07,Game-of-Thrones
" You are. You are. They respect you, they really do, but you have to--",SANSA,e1,season-07,Game-of-Thrones
JON chuckles.,,e1,season-07,Game-of-Thrones
 Why are you laughing?,SANSA,e1,season-07,Game-of-Thrones
JON continues walking. SANSA follows.,,e1,season-07,Game-of-Thrones
" What did father used to say? Everything before the word ""but"" is horse shit.",JON,e1,season-07,Game-of-Thrones
 He never said that to me.,SANSA,e1,season-07,Game-of-Thrones
" No. No, he never cursed in front of his girls.",JON,e1,season-07,Game-of-Thrones
" Because he was trying to protect us. He never wanted us to see how dirty the world really is, but Father couldn't protect me and neither can you. Stop trying.",SANSA,e1,season-07,Game-of-Thrones
" All right, I'll stop trying to protect you and you stop trying to undermine me.",JON,e1,season-07,Game-of-Thrones
 I'm not trying to undermine you.,SANSA,e1,season-07,Game-of-Thrones
SANSA grabs JON's arm and spins him to face her.,,e1,season-07,Game-of-Thrones
" You have to be smarter than Father. You need to be smarter than Robb. I loved them, I miss them, but they made stupid mistakes, and they both lost their heads for it.",SANSA,e1,season-07,Game-of-Thrones
 And how should I be smarter? By listening to you?,JON,e1,season-07,Game-of-Thrones
 Would that be so terrible?,SANSA,e1,season-07,Game-of-Thrones
MAESTER WOLKAN approaches.,,e1,season-07,Game-of-Thrones
" A raven from King's Landing, Your Grace.",WOLKAN,e1,season-07,Game-of-Thrones
"WOLKAN hands a bound note to JON, then bows and leaves. JON unravels the note.",,e1,season-07,Game-of-Thrones
" ""Cersei of House Lannister, First of Her Name, Queen of the Andals and the First Men, Protector of the Seven Kingdoms--""",JON,e1,season-07,Game-of-Thrones
 What does she want?,SANSA,e1,season-07,Game-of-Thrones
 Come to King's Landing. Bend the knee or suffer the fate of all traitors.,JON,e1,season-07,Game-of-Thrones
" You've been so consumed with the enemy to the north, you've forgotten about the one to the south.",SANSA,e1,season-07,Game-of-Thrones
" I'm consumed with the Night King because I've seen him. And believe me, you'd think of little else if you had, too.",JON,e1,season-07,Game-of-Thrones
 We still have a wall between us and the Night King. Theres nothing between us and Cersei.,SANSA,e1,season-07,Game-of-Thrones
 There's a thousand miles between us and Cersei. Winter is here. The Lannisters are a southern army. They've never ranged this far north.,JON,e1,season-07,Game-of-Thrones
" You're the military man, but I know her. If you're her enemy, she'll never stop until she's destroyed you. Everyone who's ever crossed her, she's found a way to murder.",SANSA,e1,season-07,Game-of-Thrones
 You almost sound as if you admire her.,JON,e1,season-07,Game-of-Thrones
 I learned a great deal from her.,SANSA,e1,season-07,Game-of-Thrones
 What is this?,JAIME,e1,season-07,Game-of-Thrones
" Its what we've been waiting for our whole lives. It's what Father trained us for, whether he knew it or not.",CERSEI,e1,season-07,Game-of-Thrones
" He knew it. Made me memorize every damn city, town, lake, forest, and mountain.",JAIME,e1,season-07,Game-of-Thrones
" It's ours now, we just have to take it.",CERSEI,e1,season-07,Game-of-Thrones
CERSEI turns to face JAIME.,,e1,season-07,Game-of-Thrones
 You've been quiet since you came home. Are you angry with me?,CERSEI,e1,season-07,Game-of-Thrones
" No, not angry.",JAIME,e1,season-07,Game-of-Thrones
 Are you afraid of me?,CERSEI,e1,season-07,Game-of-Thrones
 Should I be?,JAIME,e1,season-07,Game-of-Thrones
" Daenerys Targaryen has chosen Tyrion to be her Hand. Right now, they're sailing across the Narrow Sea, hoping to take back her father's throne. Our little brother, the one you love so much, the one you set free, the one who murdered our father and our first-born son, now he stands beside our enemies and gives them counsel. He's out there somewhere at the head of an armada. Where will they land?",CERSEI,e1,season-07,Game-of-Thrones
 Dragonstone.,JAIME,e1,season-07,Game-of-Thrones
JAIME approaches the depiction of Dragonstone in the mural and stands over it.,,e1,season-07,Game-of-Thrones
" They have deep-water ports for the ships. Stannis left the castle unoccupied, and that's where she was born.",JAIME,e1,season-07,Game-of-Thrones
 Enemies to the east.,CERSEI,e1,season-07,Game-of-Thrones
CERSEI walks towards Dorne on the mural.,,e1,season-07,Game-of-Thrones
 Enemies to the south--Ellaria Sand and her brood of bitches.,CERSEI,e1,season-07,Game-of-Thrones
CERSEI walks towards Highgarden on the mural.,,e1,season-07,Game-of-Thrones
" Enemies to the west--Olenna, the old cunt. Another traitor.",CERSEI,e1,season-07,Game-of-Thrones
CERSEi walks towards the North on the mural.,,e1,season-07,Game-of-Thrones
 Enemies to the north. Ned Stark's bastard has been named King in the North and that murdering whore Sansa stands beside him. Enemies everywhere. We're surrounded by traitors. You're in command of the Lannister army now. How do we proceed?,CERSEI,e1,season-07,Game-of-Thrones
" Winter is here. We can't win a war if we can't feed our men and our horses. The Tyrells have the grain, the Tyrells have the livestock.",JAIME,e1,season-07,Game-of-Thrones
 Will the Tyrell bannermen stand alongside a Dothraki horde and Unsullied slave soldiers?,CERSEI,e1,season-07,Game-of-Thrones
" If they think Daenerys will win. No one wants to fight on the losing side. Right now, we look like the losing side.",JAIME,e1,season-07,Game-of-Thrones
 I'm the Queen of the Seven Kingdoms.,CERSEI,e1,season-07,Game-of-Thrones
" Three kingdoms, at best. I'm not sure you understand how much danger we're in.",JAIME,e1,season-07,Game-of-Thrones
 I understand we're in a war for survival. I understand whoever loses dies. I understand whoever wins could launch a dynasty that lasts a thousand years.,CERSEI,e1,season-07,Game-of-Thrones
 A dynasty for whom? Our children are dead. We're the last of us.,JAIME,e1,season-07,Game-of-Thrones
" A dynasty for us, then.",CERSEI,e1,season-07,Game-of-Thrones
 We never talked about Tommen.,JAIME,e1,season-07,Game-of-Thrones
CERSEi turns and walks to a nearby table and pours herself a glass of wine.,,e1,season-07,Game-of-Thrones
 There's nothing to say.,CERSEI,e1,season-07,Game-of-Thrones
 Our baby boy killed himself.,JAIME,e1,season-07,Game-of-Thrones
" He betrayed me. He betrayed us both. Should we spend our days mourning the dead--mother, father, and all our children?",CERSEI,e1,season-07,Game-of-Thrones
 Cersei--,JAIME,e1,season-07,Game-of-Thrones
" I loved them. I did. But they're ashes now and we're still flesh and blood. We're the last Lannisters, the last ones who count.",CERSEI,e1,season-07,Game-of-Thrones
 Even Lannisters can't survive without allies. Where are our allies now? You saw what happened to Walder Frey and his family.,JAIME,e1,season-07,Game-of-Thrones
 I heard. How could we ever trust a man like that?,CERSEI,e1,season-07,Game-of-Thrones
" We couldn't. He was a useless, old coward, but the Freys supported us. Now they're all dead. Whoever killed them is no friend of ours. We need allies. Stronger, better allies. We can't win this war alone.",JAIME,e1,season-07,Game-of-Thrones
 You think I listened to Father for 40 years and learned nothing?,CERSEI,e1,season-07,Game-of-Thrones
"Ships bearing the kraken sigil of House Greyjoy are sailing into port. CERSEI and JAIME watch the boats from the shore, escorted by GREGOR CLEGANE and several other guards.",,e1,season-07,Game-of-Thrones
